timestamp,elapsed_s,pkg_no,group_idx,Fx,Fy,Fz,Mx,My,Mz
2026-03-31T21:29:40.272,0.328622,141,0,0.018463,-0.010050,0.895845,-0.000443,-0.001172,-0.000343
2026-03-31T21:29:40.272,0.328622,142,0,0.011441,-0.014196,0.919879,-0.000651,-0.000634,-0.000202
2026-03-31T21:29:40.272,0.328622,143,0,0.025449,-0.014288,0.907864,-0.000453,-0.000751,-0.000216
2026-03-31T21:29:40.272,0.328622,144,0,0.018514,-0.002246,0.895933,-0.000624,-0.000844,-0.000201
2026-03-31T21:29:40.272,0.328622,145,0,0.018585,-0.018216,0.919821,-0.000843,-0.000964,-0.000074
2026-03-31T21:29:40.272,0.328622,146,0,0.018552,0.005716,0.931815,-0.001026,-0.000861,-0.000055
2026-03-31T21:29:40.272,0.328622,147,0,0.018608,-0.010241,0.907857,-0.000641,-0.001068,0.000067
2026-03-31T21:29:40.272,0.328622,148,0,0.018552,0.005716,0.931815,-0.001026,-0.000861,-0.000055
2026-03-31T21:29:40.272,0.328622,149,0,0.018607,-0.018411,0.896006,-0.000819,-0.000516,-0.000077
2026-03-31T21:29:40.272,0.328622,150,0,0.025670,-0.014413,0.883961,-0.000433,-0.000954,0.000191
2026-03-31T21:29:40.272,0.328622,151,0,0.025606,0.001580,0.895940,-0.000621,-0.000851,0.000068
2026-03-31T21:29:40.272,0.328622,152,0,0.018627,-0.010376,0.907929,-0.000826,-0.000740,0.000067
2026-03-31T21:29:40.272,0.328622,153,0,0.011547,-0.006130,0.907866,-0.000639,-0.001061,-0.000060
2026-03-31T21:29:40.272,0.328622,154,0,0.032500,-0.010314,0.895882,-0.000628,-0.000857,-0.000357
2026-03-31T21:29:40.272,0.328622,155,0,0.011663,-0.006333,0.872095,-0.000791,-0.000714,-0.000064
2026-03-31T21:29:40.272,0.328622,156,0,0.018649,-0.010389,0.919846,-0.000463,-0.000967,0.000477
2026-03-31T21:29:40.272,0.328622,157,0,0.018513,-0.010234,0.919813,-0.000463,-0.000968,0.000068
2026-03-31T21:29:40.272,0.328622,158,0,0.032562,-0.002426,0.919794,-0.000458,-0.000981,0.000197
2026-03-31T21:29:40.272,0.328622,159,0,0.025429,-0.014154,0.907792,-0.000268,-0.001078,-0.000216
2026-03-31T21:29:40.272,0.328622,160,0,0.025647,-0.014339,0.895931,-0.001006,-0.000847,-0.000216
2026-03-31T21:29:40.272,0.328622,161,0,0.011493,0.009766,0.907938,-0.000814,-0.000735,-0.000184
2026-03-31T21:29:40.272,0.328622,162,0,0.039590,-0.006426,0.919776,-0.000836,-0.000983,-0.000085
2026-03-31T21:29:40.272,0.328622,163,0,0.032434,-0.002308,0.931741,-0.000656,-0.000877,-0.000211
2026-03-31T21:29:40.272,0.328622,164,0,0.018417,-0.002178,0.931776,-0.000656,-0.000864,-0.000198
2026-03-31T21:29:40.272,0.328622,165,0,0.018430,0.013882,0.907839,-0.000626,-0.001069,-0.000324
2026-03-31T21:29:40.272,0.328622,166,0,0.018472,-0.010087,0.907824,-0.000641,-0.001068,-0.000342
2026-03-31T21:29:40.272,0.328622,167,0,0.025471,-0.006314,0.895900,-0.000251,-0.000854,-0.000075
2026-03-31T21:29:40.272,0.328622,168,0,0.018367,-0.009982,0.931688,-0.000476,-0.001192,-0.000340
2026-03-31T21:29:40.272,0.328622,169,0,0.025554,0.001826,0.895858,-0.000811,-0.001175,-0.000340
2026-03-31T21:29:40.272,0.328622,170,0,0.018502,-0.010136,0.931721,-0.000476,-0.001191,0.000069
2026-03-31T21:29:40.272,0.328622,171,0,0.032497,-0.018240,0.943649,-0.000678,-0.001100,-0.000085
2026-03-31T21:29:40.272,0.328622,172,0,0.018522,-0.010271,0.931793,-0.000661,-0.000864,0.000069
2026-03-31T21:29:40.272,0.328622,173,0,0.018566,-0.010094,0.895868,-0.000819,-0.001168,-0.000343
